Show_id,Type,Title,Release_year,Year,Month,Rating_Group,Content_Age_Bucket
s3875,Movie,Sur Sapata,219,2019,May,Other,New
s3853,Tv Show,Abyss,219,2019,May,Other,New
s3862,Tv Show,Cupcake & Dino - General Services,219,2019,May,Other,New
s3867,Movie,The Last Summer,219,2019,May,Other,New
s3857,Tv Show,What If?,219,2019,May,Other,New
s3856,Tv Show,The Writer,219,2019,May,Other,New
s3855,Tv Show,In the Bosom of a Thorn,219,2019,May,Other,New
s3854,Tv Show,I Have a Script,219,2019,May,Other,New
s3860,Movie,All In My Family,219,2019,May,Other,New
s3825,Tv Show,I Hear You,219,2019,May,Other,New
s3832,Tv Show,The Defected,219,2019,May,Other,New
s3799,Movie,Rim of the World,219,2019,May,Other,New
s3815,Movie,ReMastered: The Lion's Share,219,2019,May,Other,New
s8080,Movie,Staged Killer,219,2019,June,Other,New
s8122,Tv Show,Super Bheem,219,2019,June,Other,New
s3754,Movie,Murder Mystery,219,2019,June,Other,New
s3740,Movie,Luckee,219,2019,June,Other,New
s3787,Movie,We Are Legends,219,2019,June,Other,New
s3783,Tv Show,A Thousand Goodnights,219,2019,June,Other,New
s3779,Tv Show,Documentary Now!,219,2019,June,Other,New
s3777,Movie,Miranda Sings Live…Your Welcome,219,2019,June,Other,New
s3770,Tv Show,Super Monsters Monster Pets,219,2019,June,Other,New
s3700,Movie,Romeo Akbar Walter,219,2019,June,Other,New
s3733,Movie,The Edge of Democracy,219,2019,June,Other,New
s3731,Movie,The Wolf's Call,219,2019,June,Other,New
s3727,Tv Show,The Casketeers,219,2019,June,Other,New
s3717,Tv Show,Forest of Piano,219,2019,June,Other,New
s3715,Movie,Unbroken,219,2019,June,Other,New
s3708,Tv Show,Motown Magic,219,2019,June,Other,New
s3782,Movie,Krutant,219,2019,June,Other,New
s7319,Movie,Little Singham Bandarpur Mein Hu Ha Hu,219,2019,July,Other,New
s3657,Tv Show,Rookie Historian Goo Hae-Ryung,219,2019,July,Other,New
s3655,Tv Show,The Epic Tales of Captain Underpants,219,2019,July,Other,New
s3654,Tv Show,Comedians in Cars Getting Coffee,219,2019,July,Other,New
s3658,Movie,Secret Obsession,219,2019,July,Other,New
s3641,Tv Show,My First First Love,219,2019,July,Other,New
s3660,Tv Show,Pinky Malinky,219,2019,July,Other,New
s3661,Tv Show,Unrequited Love,219,2019,July,Other,New
s3679,Movie,Parchís: the Documentary,219,2019,July,Other,New
s3678,Tv Show,True Tunes,219,2019,July,Other,New
s3675,Tv Show,PILI Fantasy: War of Dragons,219,2019,July,Other,New
s3674,Tv Show,One Spring Night,219,2019,July,Other,New
s3668,Tv Show,3Below: Tales of Arcadia,219,2019,July,Other,New
s3663,Movie,"Frankenstein’s Monster’s Monster, Frankenstein",219,2019,July,Other,New
s3639,Movie,Eerie,219,2019,July,Other,New
s3683,Tv Show,The Legend of White Snake,219,2019,July,Other,New
s3686,Tv Show,Stranger Things,219,2019,July,Other,New
s3689,Tv Show,Bangkok Love Stories: Objects of Affection,219,2019,July,Other,New
s3690,Tv Show,Bangkok Love Stories: Plead,219,2019,July,Other,New
s3691,Tv Show,Designated Survivor: 60 Days,219,2019,July,Other,New
s6025,Tv Show,7 (Seven),219,2019,July,Other,New
s7236,Tv Show,Krishna Balram,219,2019,July,Other,New
s8469,Movie,The Pursuit,219,2019,August,Other,New
s3599,Tv Show,DC Super Hero Girls,219,2019,August,Other,New
s3594,Movie,Uyare,219,2019,August,Other,New
s3600,Movie,Colin Quinn: Red State Blue State,219,2019,August,Other,New
s3617,Movie,Badla,219,2019,August,Other,New
